CustomerID,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Contract,Monthly Charges,Churn_Probability,Churn_Risk_Band
5203-XEHAX,Female,No,No,No,34,One year,64.35,0.0598,Low
9909-IDLEK,Male,No,Yes,Yes,20,Month-to-month,96.8,0.0598,Low
5414-OFQCB,Male,No,No,No,57,Two year,90.45,0.0597,Low
0516-QREYC,Female,Yes,No,No,24,Month-to-month,20.3,0.0596,Low
5110-CHOPY,Female,No,No,No,60,Two year,53.6,0.0596,Low
1353-GHZOS,Male,No,Yes,No,22,One year,59.75,0.0595,Low
2055-BFOCC,Male,Yes,Yes,No,63,One year,84.0,0.0595,Low
2931-SVLTV,Male,No,Yes,Yes,40,Month-to-month,110.1,0.0595,Low
3174-RKMOW,Male,No,Yes,Yes,35,Month-to-month,109.95,0.0594,Low
8405-IGQFX,Female,No,No,No,63,One year,90.05,0.0594,Low
1877-HKBQX,Female,No,No,No,11,One year,54.6,0.0594,Low
2351-RRBUE,Female,No,Yes,No,7,One year,20.65,0.0593,Low
6674-KVJHG,Female,No,No,No,11,One year,25.2,0.0592,Low
8406-LNMHF,Male,Yes,Yes,No,59,One year,82.95,0.0591,Low
3197-NNYNB,Male,No,No,No,65,Two year,105.1,0.059,Low
4422-QVIJA,Female,No,No,Yes,35,Month-to-month,50.15,0.059,Low
6727-IOTLZ,Male,No,Yes,No,14,Two year,81.95,0.0588,Low
3452-FLHYD,Male,No,Yes,No,25,One year,20.95,0.0587,Low
0114-IGABW,Female,No,Yes,No,71,Two year,58.25,0.0587,Low
3097-PYWXL,Female,No,Yes,Yes,4,Month-to-month,19.95,0.0584,Low
1229-RCALF,Female,No,Yes,No,64,One year,115.0,0.0584,Low
6765-MBQNU,Female,No,Yes,No,26,One year,26.0,0.0583,Low
4568-TTZRT,Male,No,No,No,9,Month-to-month,20.4,0.0583,Low
4717-GHADL,Female,No,No,No,50,Two year,79.6,0.0582,Low
0356-OBMAC,Female,Yes,No,No,56,Two year,99.9,0.058,Low
6726-NNFWD,Female,Yes,Yes,No,71,Two year,89.45,0.0578,Low
8044-BGWPI,Male,No,Yes,Yes,12,Month-to-month,21.15,0.0578,Low
8788-DOXSU,Male,No,No,No,59,One year,61.35,0.0578,Low
7279-NMVJC,Female,No,No,No,17,One year,19.9,0.0575,Low
5372-FBKBN,Female,No,No,Yes,21,Month-to-month,20.75,0.0575,Low
5447-VYTKW,Male,No,No,No,27,Month-to-month,53.45,0.0574,Low
4311-QTTAI,Female,No,No,No,16,One year,19.35,0.0573,Low
3167-SNQPL,Male,Yes,Yes,Yes,38,Month-to-month,101.15,0.0572,Low
7677-SJJJK,Male,No,Yes,No,8,One year,19.9,0.0572,Low
3724-UCSHY,Male,No,Yes,Yes,6,Month-to-month,19.55,0.0571,Low
0377-JBKKT,Male,No,Yes,Yes,22,Month-to-month,57.95,0.0571,Low
6925-BAYGL,Female,Yes,Yes,No,53,Two year,25.1,0.057,Low
6728-DKUCO,Female,No,Yes,No,72,One year,104.15,0.057,Low
1641-BYBTK,Male,No,No,Yes,6,Month-to-month,20.2,0.0569,Low
3682-YEUWS,Male,No,Yes,Yes,10,Month-to-month,24.4,0.0568,Low
7492-TAFJD,Male,No,Yes,No,7,Two year,38.55,0.0568,Low
8777-PVYGU,Female,No,Yes,No,52,One year,64.3,0.0567,Low
6773-LQTVT,Female,Yes,Yes,Yes,29,Month-to-month,35.65,0.0567,Low
9357-UJRUN,Male,No,Yes,No,24,One year,58.35,0.0567,Low
3340-QBBFM,Male,Yes,Yes,No,36,One year,54.1,0.0567,Low
9971-ZWPBF,Male,Yes,Yes,Yes,34,Month-to-month,108.9,0.0567,Low
7061-OVMIM,Female,No,Yes,No,30,One year,19.55,0.0566,Low
9891-NQDBD,Female,No,Yes,No,28,One year,25.55,0.0565,Low
2027-CWDNU,Male,No,Yes,Yes,18,Month-to-month,85.6,0.0565,Low
0201-MIBOL,Female,Yes,No,No,66,Two year,102.4,0.0565,Low
2649-HWLYB,Male,No,Yes,No,65,Two year,76.15,0.0564,Low
1414-YADCW,Male,No,Yes,No,70,Two year,84.6,0.0563,Low
2483-XSSMZ,Female,No,No,No,39,One year,47.85,0.0562,Low
8261-GWDBQ,Female,Yes,Yes,No,60,Two year,116.05,0.0562,Low
2958-NHPPS,Male,No,No,No,23,Month-to-month,20.85,0.0561,Low
2129-ALKBS,Female,No,Yes,Yes,40,Month-to-month,26.2,0.056,Low
0661-WCQNQ,Male,No,Yes,No,22,One year,56.25,0.0559,Low
9330-DHBFL,Female,No,Yes,No,23,One year,66.25,0.0559,Low
8041-TMEID,Male,Yes,Yes,No,63,Two year,108.5,0.0559,Low
2706-QZIHY,Female,No,Yes,No,15,Two year,25.2,0.0558,Low
8898-KASCD,Male,No,No,No,39,One year,35.55,0.0556,Low
5307-UVGNB,Female,No,Yes,Yes,53,Month-to-month,48.7,0.0556,Low
8871-JLMHM,Female,No,Yes,No,68,Two year,90.2,0.0555,Low
5170-PTRKA,Female,No,Yes,No,49,One year,35.8,0.0555,Low
9253-VIFJQ,Male,No,Yes,No,65,One year,67.05,0.0554,Low
4654-DLAMQ,Female,Yes,Yes,No,64,One year,97.0,0.0554,Low
0214-JHPFW,Female,No,Yes,No,70,Two year,57.8,0.0554,Low
2038-YSEZE,Female,No,No,No,29,Month-to-month,67.45,0.0554,Low
7595-EHCDL,Male,No,Yes,Yes,32,Month-to-month,50.6,0.0553,Low
4737-HOBAX,Male,No,Yes,No,63,Two year,79.8,0.0553,Low
8745-PVESG,Female,No,No,No,57,One year,41.1,0.0552,Low
7325-ENZFI,Female,No,No,No,39,One year,40.3,0.0551,Low
0743-HNPFG,Female,No,Yes,No,51,One year,69.75,0.0551,Low
0536-BGFMZ,Female,No,Yes,No,28,Month-to-month,20.5,0.055,Low
1845-CSBRZ,Female,Yes,Yes,Yes,22,Month-to-month,85.35,0.055,Low
9207-ZPANB,Male,No,No,No,37,One year,67.45,0.055,Low
0829-DDVLK,Female,No,No,No,15,One year,20.1,0.055,Low
5844-QVTAT,Female,No,Yes,No,33,One year,58.45,0.0549,Low
0111-KLBQG,Male,Yes,Yes,Yes,32,Month-to-month,93.95,0.0549,Low
1139-WUOAH,Male,No,No,No,57,Two year,53.35,0.0548,Low
4667-QONEA,Female,Yes,Yes,No,60,One year,74.85,0.0548,Low
1183-CANVH,Female,No,Yes,No,23,One year,60.0,0.0547,Low
1302-TPUBN,Male,No,No,No,66,Two year,19.35,0.0547,Low
0458-HEUZG,Female,No,No,No,13,Two year,35.4,0.0547,Low
4425-OWHWB,Female,No,No,No,20,One year,19.35,0.0547,Low
3926-YZVVX,Female,No,No,No,41,One year,50.05,0.0546,Low
3146-JTQHR,Male,No,Yes,No,10,One year,19.6,0.0546,Low
6891-JPYFF,Female,No,Yes,Yes,48,Month-to-month,105.25,0.0545,Low
7416-CKTEP,Female,No,Yes,No,57,Two year,19.6,0.0545,Low
4670-TABXH,Male,No,Yes,No,72,Two year,109.75,0.0545,Low
3370-GQEAL,Male,No,Yes,Yes,30,Month-to-month,85.45,0.0544,Low
0422-OHQHQ,Female,No,Yes,No,15,One year,20.55,0.0543,Low
3750-YHRYO,Male,No,Yes,No,7,One year,20.65,0.0543,Low
9294-TDIPC,Male,No,No,Yes,5,Month-to-month,20.2,0.0539,Low
4565-EVZMJ,Female,No,No,No,47,One year,58.9,0.0538,Low
3099-OONVS,Male,No,Yes,Yes,25,Month-to-month,54.3,0.0538,Low
6114-TCFID,Female,No,No,No,29,One year,39.5,0.0537,Low
2410-CIYFZ,Male,No,No,Yes,2,Month-to-month,20.4,0.0537,Low
5777-ZPQNC,Female,No,No,No,12,One year,20.15,0.0537,Low
0219-QAERP,Male,No,Yes,No,30,One year,19.8,0.0537,Low
4159-NAAIX,Female,No,No,No,63,Two year,97.45,0.0536,Low
9987-LUTYD,Female,No,No,No,13,One year,55.15,0.0536,Low
3800-LYTRK,Female,No,No,No,14,One year,55.7,0.0536,Low
9220-ZNKJI,Female,Yes,Yes,No,55,Two year,88.8,0.0535,Low
2959-EEXWB,Female,No,Yes,Yes,45,Month-to-month,50.9,0.0535,Low
0308-GIQJT,Male,Yes,No,No,71,One year,105.75,0.0535,Low
4318-RAJVY,Female,No,No,No,10,One year,19.8,0.0535,Low
9814-AOUDH,Male,No,No,No,53,Two year,19.5,0.0535,Low
4821-SJHJV,Female,No,Yes,Yes,32,Month-to-month,89.6,0.0535,Low
4121-AGSIN,Female,No,Yes,No,58,One year,24.5,0.0535,Low
1265-HVPZB,Male,No,Yes,No,59,One year,66.4,0.0534,Low
6103-QCKFX,Female,No,Yes,Yes,44,Month-to-month,56.25,0.0534,Low
6814-ZPWFQ,Male,Yes,No,No,51,One year,25.0,0.0529,Low
3486-KHMLI,Male,No,No,Yes,21,Month-to-month,24.7,0.0529,Low
8963-MQVYN,Female,No,No,Yes,22,Month-to-month,20.55,0.0529,Low
2242-MFOTG,Male,No,No,No,33,One year,80.1,0.0528,Low
1539-LNKHM,Female,No,No,No,12,Month-to-month,20.4,0.0528,Low
4560-WQAQW,Female,No,No,No,59,One year,68.7,0.0528,Low
6924-TDGMT,Male,No,Yes,No,11,One year,20.55,0.0527,Low
9040-KZVWO,Male,No,No,No,26,One year,75.5,0.0527,Low
0233-FTHAV,Female,No,No,No,60,One year,79.2,0.0527,Low
9137-UIYPG,Female,No,Yes,Yes,35,Month-to-month,106.9,0.0526,Low
4922-CVPDX,Female,No,Yes,No,26,Two year,73.5,0.0525,Low
6732-VAILE,Male,No,Yes,No,70,Two year,85.95,0.0523,Low
9754-CLVZW,Female,No,Yes,Yes,26,Month-to-month,38.85,0.0522,Low
2266-SJNAT,Female,No,Yes,No,72,One year,109.15,0.0521,Low
2361-FJWNO,Male,No,No,No,40,One year,36.0,0.052,Low
2824-MYYBN,Female,No,Yes,Yes,37,Month-to-month,95.25,0.052,Low
8204-TIFGJ,Female,No,No,No,23,Month-to-month,20.3,0.052,Low
5195-KPUNQ,Female,Yes,No,No,53,One year,96.75,0.0519,Low
8552-OBVRU,Female,Yes,Yes,Yes,48,Month-to-month,104.5,0.0518,Low
7471-WNSUF,Male,No,Yes,No,60,One year,24.15,0.0518,Low
6461-PPAXN,Female,No,Yes,No,35,One year,54.95,0.0517,Low
8292-FRFZQ,Female,No,No,No,39,One year,41.15,0.0515,Low
7032-LMBHI,Female,No,No,No,37,One year,64.65,0.0515,Low
0701-RFGFI,Female,No,Yes,Yes,49,Month-to-month,95.4,0.0515,Low
4189-NAKJS,Male,No,No,No,26,One year,51.55,0.0513,Low
9933-QRGTX,Female,No,Yes,No,60,Two year,97.2,0.0512,Low
9586-JGQKH,Female,No,Yes,No,64,Two year,105.4,0.051,Low
9052-DHNKM,Male,No,No,No,26,One year,61.55,0.051,Low
0657-DOGUM,Female,No,Yes,No,48,One year,60.6,0.0509,Low
5656-MJEFC,Male,No,Yes,No,42,Two year,48.15,0.0509,Low
2535-PBCGC,Female,No,Yes,No,70,Two year,64.55,0.0508,Low
7581-EBBOU,Female,No,No,No,60,One year,70.15,0.0508,Low
6476-EPYZR,Male,No,Yes,Yes,12,Month-to-month,20.5,0.0508,Low
7876-AEHIG,Female,No,No,No,51,One year,60.15,0.0507,Low
6371-NZYEG,Male,No,Yes,No,16,Two year,64.25,0.0507,Low
4111-BNXIF,Female,No,Yes,No,67,Two year,59.55,0.0505,Low
5278-PNYOX,Female,No,No,No,49,Two year,100.65,0.0504,Low
0732-OCQOC,Female,No,Yes,No,52,Two year,25.05,0.0503,Low
0813-TAXXS,Male,No,No,No,55,Two year,77.8,0.0503,Low
0455-ENTCR,Male,No,Yes,No,66,Two year,85.25,0.0501,Low
4018-KJYUY,Male,No,No,Yes,22,Month-to-month,20.15,0.0499,Low
2364-UFROM,Male,No,No,No,30,One year,70.4,0.0499,Low
9351-HXDMR,Male,No,Yes,No,72,Two year,110.9,0.0498,Low
9046-DQMTP,Male,No,No,No,35,Month-to-month,20.75,0.0498,Low
0142-GVYSN,Male,No,No,No,26,Month-to-month,20.3,0.0496,Low
9408-HRXRK,Female,No,Yes,Yes,45,Month-to-month,105.15,0.0496,Low
1813-JLKWR,Female,No,Yes,No,64,One year,19.8,0.0496,Low
2811-POVEX,Female,Yes,Yes,Yes,23,Month-to-month,88.45,0.0495,Low
9626-VFRGG,Female,No,No,Yes,41,Month-to-month,88.5,0.0494,Low
1760-CAZHT,Male,No,No,Yes,25,Month-to-month,20.8,0.0494,Low
1159-WFSGR,Female,No,Yes,Yes,16,Month-to-month,20.4,0.0494,Low
8434-PNQZX,Female,No,No,No,42,Two year,78.45,0.0493,Low
5756-OZRIO,Male,Yes,Yes,No,61,One year,64.05,0.0492,Low
2990-OGYTD,Female,No,Yes,No,67,Two year,86.15,0.0492,Low
5982-FPVQN,Female,No,Yes,Yes,37,Month-to-month,95.15,0.0491,Low
4980-URKXC,Male,No,Yes,No,36,One year,20.85,0.0491,Low
3999-WRNGR,Female,No,Yes,Yes,60,Month-to-month,49.75,0.0491,Low
6266-QHOJZ,Female,No,No,No,65,One year,89.85,0.049,Low
9560-BBZXK,Female,No,No,No,36,Two year,31.05,0.049,Low
7446-SFAOA,Female,No,Yes,No,37,One year,19.85,0.0489,Low
9068-VPWQQ,Male,No,Yes,No,61,Two year,75.35,0.0488,Low
3012-VFFMN,Female,No,Yes,Yes,7,Month-to-month,20.65,0.0488,Low
3530-VWVGU,Female,No,Yes,Yes,22,Month-to-month,19.9,0.0487,Low
4732-RRJZC,Male,No,Yes,Yes,7,Month-to-month,20.25,0.0486,Low
6374-AFWOX,Male,No,Yes,No,46,Two year,65.65,0.0485,Low
6121-TNHBO,Female,Yes,No,No,63,One year,83.0,0.0485,Low
5172-RKOCB,Male,No,Yes,No,72,Two year,108.95,0.0484,Low
0946-FKYTX,Male,No,No,No,52,One year,30.1,0.0484,Low
9746-UGFAC,Female,No,No,No,22,One year,20.85,0.0483,Low
9495-SKLKD,Male,No,Yes,Yes,45,Month-to-month,95.95,0.0483,Low
9480-BQJEI,Male,No,No,No,62,One year,92.3,0.0483,Low
2245-ADZFJ,Female,No,Yes,No,31,Two year,80.55,0.0482,Low
1430-SFQSA,Male,No,No,No,29,One year,35.6,0.0482,Low
6435-VWCCY,Male,Yes,Yes,No,65,Two year,92.7,0.0481,Low
3374-PZLXD,Male,No,No,No,34,Month-to-month,19.7,0.0481,Low
3646-ITDGM,Female,No,No,No,56,Two year,19.7,0.048,Low
4947-DSMXK,Male,No,Yes,Yes,34,Month-to-month,97.7,0.048,Low
8942-DBMHZ,Male,No,No,No,12,Month-to-month,20.45,0.048,Low
4115-BNPJY,Male,No,Yes,No,29,Two year,75.55,0.0479,Low
7338-ERIVA,Male,No,No,No,39,One year,45.05,0.0479,Low
9541-PWTWO,Female,No,No,No,52,Two year,80.95,0.0479,Low
7445-WMRBW,Female,No,No,No,48,One year,73.85,0.0478,Low
1345-ZUKID,Male,No,No,No,14,One year,19.35,0.0478,Low
1271-UODNO,Male,No,No,No,39,Two year,53.85,0.0478,Low
8735-NBLWT,Male,No,No,Yes,9,Month-to-month,20.4,0.0476,Low
8384-FZBJK,Female,No,Yes,Yes,57,Month-to-month,100.6,0.0476,Low
4223-BKEOR,Female,No,No,No,21,One year,64.85,0.0475,Low
2144-ESWKO,Male,No,No,No,43,One year,35.2,0.0475,Low
6681-ZSEXG,Male,No,Yes,No,56,Two year,59.5,0.0475,Low
0516-UXRMT,Female,No,No,No,62,One year,92.05,0.0474,Low
7094-MSZAO,Male,No,Yes,Yes,10,Month-to-month,20.05,0.0473,Low
6752-APNJL,Male,No,Yes,Yes,42,Month-to-month,54.5,0.0473,Low
2466-NEJOJ,Male,No,Yes,Yes,8,Month-to-month,19.65,0.0472,Low
4701-LKOZD,Female,No,No,No,70,Two year,89.75,0.0472,Low
3327-YBAKM,Female,No,Yes,No,64,One year,96.9,0.0472,Low
5716-EZXZN,Female,No,Yes,No,65,Two year,99.05,0.0471,Low
1257-SXUXQ,Male,No,Yes,Yes,5,Month-to-month,19.45,0.0471,Low
8573-JGCZW,Male,No,No,No,17,One year,19.65,0.0471,Low
3957-SQXML,Female,No,Yes,No,34,Two year,24.95,0.047,Low
0178-SZBHO,Male,No,Yes,Yes,47,Month-to-month,87.2,0.0469,Low
4615-PIVVU,Female,No,No,No,42,Two year,66.5,0.0467,Low
0727-BNRLG,Male,No,No,No,69,Two year,97.65,0.0466,Low
5313-FPXWG,Male,No,No,No,51,One year,24.6,0.0466,Low
4299-OPXEJ,Female,No,No,No,56,Two year,19.55,0.0466,Low
9674-EHPPG,Male,No,Yes,No,46,Two year,40.4,0.0464,Low
7779-ORAEL,Male,Yes,Yes,No,45,Two year,75.15,0.0464,Low
0756-MPZRL,Male,No,No,No,46,One year,33.7,0.0463,Low
0513-RBGPE,Male,No,Yes,No,37,Two year,62.8,0.0462,Low
5663-QBGIS,Male,Yes,Yes,No,72,Two year,98.35,0.0462,Low
0942-KOWSM,Female,No,Yes,No,30,Two year,80.8,0.0462,Low
9995-HOTOH,Male,No,Yes,No,63,Two year,59.0,0.0461,Low
1472-TNCWL,Male,No,No,Yes,36,Month-to-month,94.7,0.0461,Low
4697-LUPSU,Male,No,Yes,No,2,One year,20.2,0.046,Low
1661-CZBAU,Male,No,No,No,48,One year,70.95,0.046,Low
3055-VTCGS,Female,No,No,No,63,One year,58.55,0.0459,Low
8348-JLBUG,Male,Yes,Yes,No,64,One year,80.3,0.0459,Low
9555-SAHUZ,Female,No,Yes,Yes,38,Month-to-month,54.5,0.0459,Low
2812-ENYMO,Male,No,No,No,26,One year,54.55,0.0459,Low
4092-OFQZS,Male,No,Yes,No,20,One year,20.65,0.0458,Low
0014-BMAQU,Male,No,Yes,No,63,Two year,84.65,0.0458,Low
9432-RUVSL,Female,No,No,No,48,Two year,102.5,0.0458,Low
7901-IIDQV,Male,No,No,No,24,One year,54.6,0.0457,Low
9926-PJHDQ,Female,No,Yes,No,72,Two year,76.8,0.0457,Low
4825-XJGDM,Female,No,No,No,61,One year,43.7,0.0456,Low
2277-AXSDC,Female,No,No,No,32,One year,19.75,0.0456,Low
6827-IEAUQ,Female,No,Yes,No,27,One year,66.15,0.0456,Low
0979-MOZQI,Male,No,Yes,No,62,Two year,39.0,0.0456,Low
9894-QMIMJ,Female,No,No,No,23,One year,55.8,0.0455,Low
7299-GNVPL,Female,No,Yes,Yes,23,Month-to-month,84.4,0.0455,Low
3079-BCHLN,Male,No,Yes,No,47,One year,19.9,0.0454,Low
6810-VCAEX,Female,No,No,No,47,One year,39.65,0.0454,Low
5736-YEJAX,Male,No,No,No,69,Two year,79.45,0.0454,Low
4472-VESGY,Female,No,Yes,Yes,52,Month-to-month,98.15,0.0453,Low
5753-QQWPW,Female,No,No,No,28,One year,59.9,0.0453,Low
4115-UMJFQ,Male,No,No,No,69,One year,35.75,0.0453,Low
1455-HFBXA,Male,No,Yes,No,52,Two year,91.6,0.0452,Low
4797-MIWUM,Male,No,Yes,Yes,7,Month-to-month,20.25,0.0451,Low
9577-WJVCQ,Female,No,No,No,68,Month-to-month,54.45,0.045,Low
4538-WNTMJ,Female,No,Yes,No,46,One year,24.95,0.0449,Low
5977-CKHON,Female,No,Yes,Yes,43,Month-to-month,92.55,0.0448,Low
9074-KGVOX,Male,No,Yes,Yes,50,Month-to-month,39.45,0.0448,Low
8226-BXGES,Male,No,Yes,No,64,One year,89.45,0.0446,Low
6893-ODYYE,Male,No,No,No,50,One year,90.1,0.0445,Low
6440-DKQGE,Male,No,No,No,30,One year,64.5,0.0445,Low
0604-THJFP,Female,No,Yes,No,59,Two year,75.95,0.0445,Low
0907-HQNTS,Female,Yes,Yes,No,70,Two year,113.0,0.0444,Low
1179-INLAT,Male,No,No,No,3,One year,19.45,0.0444,Low
2164-SOQXL,Female,No,Yes,Yes,20,Month-to-month,20.05,0.0444,Low
9039-ZVJDC,Male,No,No,No,3,Month-to-month,19.1,0.0444,Low
8782-NUUOL,Male,No,No,No,60,One year,79.0,0.0443,Low
5522-NYKPB,Male,No,Yes,Yes,25,Month-to-month,85.9,0.0443,Low
3489-VSFRD,Female,No,No,No,56,One year,60.25,0.0442,Low
8109-YUOHE,Male,No,No,No,17,One year,56.1,0.0442,Low
5090-EMGTC,Female,No,Yes,No,59,Two year,100.05,0.0441,Low
2887-JPYLU,Female,No,No,Yes,41,Month-to-month,45.2,0.044,Low
8631-XVRZL,Male,No,No,No,9,One year,20.15,0.044,Low
9906-NHHVC,Female,Yes,No,No,65,Two year,53.5,0.044,Low
0716-BQNDX,Male,Yes,No,No,57,Two year,93.75,0.044,Low
3243-ZHOHY,Female,No,No,No,16,One year,20.1,0.0439,Low
4933-IKULF,Female,Yes,No,No,17,One year,20.65,0.0438,Low
0784-GTUUK,Male,No,Yes,No,62,One year,23.75,0.0438,Low
7609-YBPXG,Male,No,No,No,54,Two year,87.1,0.0438,Low
6551-ZCOTS,Male,Yes,No,No,33,One year,24.9,0.0438,Low
8496-DMZUK,Male,No,No,No,30,One year,90.4,0.0437,Low
9750-BOOHV,Female,No,No,No,32,One year,30.15,0.0437,Low
0536-ESJEP,Male,No,Yes,No,54,Two year,74.55,0.0436,Low
9350-ZXYJC,Female,No,No,No,4,Two year,25.3,0.0436,Low
8383-SGHJU,Female,No,No,No,33,One year,59.4,0.0435,Low
7975-JMZNT,Male,No,Yes,No,66,Two year,91.7,0.0434,Low
3642-GKTCT,Female,No,No,No,61,One year,115.1,0.0433,Low
1371-OJCEK,Female,No,No,No,48,One year,24.35,0.0431,Low
5229-DTFYB,Female,No,No,No,41,Two year,98.8,0.0431,Low
8430-TWCBX,Female,No,Yes,No,49,One year,20.7,0.0431,Low
5821-MMEIL,Female,No,Yes,No,57,Two year,19.9,0.043,Low
4504-YOULA,Female,No,Yes,Yes,35,Month-to-month,59.45,0.0429,Low
8680-CGLTP,Male,No,No,No,29,One year,58.75,0.0428,Low
9313-QOLTZ,Male,No,No,No,26,Month-to-month,20.9,0.0428,Low
8727-XDPUD,Male,No,No,No,37,Two year,35.8,0.0428,Low
9848-JQJTX,Male,No,No,No,72,Two year,100.9,0.0428,Low
1763-KUAAW,Female,Yes,No,No,18,One year,20.35,0.0427,Low
7601-DHFWZ,Female,No,No,No,48,Two year,24.0,0.0427,Low
3205-MXZRA,Male,No,No,No,26,One year,59.45,0.0427,Low
7435-ZNUYY,Male,No,No,No,6,One year,20.6,0.0427,Low
7795-CFOCW,Male,No,No,No,45,One year,42.3,0.0427,Low
5505-OVWQW,Female,No,No,No,17,One year,20.15,0.0425,Low
2039-JONDJ,Male,No,No,No,27,One year,55.45,0.0424,Low
3422-WJOYD,Male,No,Yes,No,28,One year,54.35,0.0424,Low
2239-CGBUZ,Female,No,Yes,No,51,One year,60.5,0.0423,Low
5820-PTRYM,Female,Yes,Yes,No,56,One year,68.45,0.0423,Low
4500-HKANN,Male,No,Yes,No,23,Two year,59.7,0.0422,Low
6746-WAUWT,Male,No,No,No,19,One year,19.7,0.0422,Low
6080-TCMYC,Male,No,Yes,Yes,40,Month-to-month,81.2,0.0421,Low
9621-OUPYD,Female,No,Yes,No,25,One year,20.2,0.0421,Low
8060-HIWJJ,Male,No,No,No,64,Two year,86.55,0.0421,Low
6661-EIPZC,Female,No,Yes,Yes,48,Month-to-month,29.5,0.042,Low
3785-KTYSH,Male,No,No,No,53,Two year,24.6,0.042,Low
5016-LIPDW,Male,No,Yes,Yes,57,One year,19.4,0.042,Low
5075-JSDKI,Female,No,No,No,59,Two year,24.45,0.042,Low
0810-DHDBD,Female,No,No,No,52,One year,74.0,0.042,Low
2926-JEJJC,Female,No,No,No,8,One year,20.2,0.042,Low
6543-JXSOO,Female,No,Yes,No,23,One year,57.75,0.0419,Low
7954-MLBUN,Male,No,No,No,31,Two year,99.45,0.0419,Low
5127-BZENZ,Female,No,Yes,No,56,One year,65.2,0.0419,Low
5917-HBSDW,Female,No,Yes,Yes,37,Month-to-month,19.35,0.0418,Low
1452-XRSJV,Female,No,Yes,Yes,39,Month-to-month,51.05,0.0418,Low
6292-TOSSS,Male,No,No,No,50,Two year,24.9,0.0418,Low
4359-INNWN,Female,No,No,No,17,One year,20.05,0.0418,Low
9297-FVVDH,Female,No,Yes,No,57,Two year,84.5,0.0418,Low
3062-ICYZQ,Female,No,Yes,Yes,51,Month-to-month,93.8,0.0417,Low
9447-YPTBX,Female,No,Yes,No,50,One year,19.85,0.0415,Low
1131-ALZWV,Female,No,No,No,24,One year,24.6,0.0414,Low
5232-NXPAY,Female,No,No,No,47,Two year,74.45,0.0414,Low
6407-GSJNL,Female,No,No,No,51,Two year,24.95,0.0414,Low
7311-MQJCH,Female,No,No,No,5,One year,19.55,0.0414,Low
2120-SMPEX,Male,No,No,No,25,Month-to-month,20.15,0.0413,Low
8630-QSGXK,Male,No,Yes,No,51,Two year,75.2,0.0413,Low
0334-ZFJSR,Female,No,Yes,No,55,One year,66.05,0.0412,Low
4750-UKWJK,Female,Yes,Yes,No,37,One year,19.6,0.041,Low
7639-OPLNG,Male,No,Yes,No,70,Two year,79.25,0.041,Low
4751-ERMAN,Male,No,Yes,No,72,Two year,75.4,0.041,Low
6100-FJZDG,Male,No,Yes,No,26,One year,20.05,0.041,Low
2126-GSEGL,Female,No,Yes,No,70,Two year,84.8,0.0409,Low
6419-ZTTLE,Male,Yes,Yes,No,23,One year,20.75,0.0409,Low
4957-TIALW,Female,No,No,No,15,One year,65.6,0.0408,Low
1163-ONYEY,Male,No,Yes,Yes,41,Month-to-month,74.55,0.0408,Low
3280-MRDOF,Male,Yes,No,No,30,Two year,69.1,0.0407,Low
1568-LJSZU,Male,No,Yes,No,68,Two year,92.2,0.0407,Low
0064-YIJGF,Male,No,Yes,Yes,27,Month-to-month,75.75,0.0407,Low
6754-LZUKA,Male,No,Yes,No,61,Two year,80.9,0.0406,Low
8220-OCUFY,Female,No,No,No,21,One year,60.25,0.0406,Low
9386-LDCZR,Male,No,No,No,43,One year,90.65,0.0406,Low
2933-XEUJM,Female,No,No,No,46,Two year,79.2,0.0405,Low
5451-MHQOF,Male,No,Yes,No,56,One year,24.45,0.0405,Low
5442-BXVND,Female,No,Yes,Yes,33,Month-to-month,24.25,0.0404,Low
5641-DMBFJ,Female,No,Yes,No,58,Two year,84.3,0.0403,Low
7813-TKCVO,Female,No,Yes,No,20,One year,20.35,0.0402,Low
0106-UGRDO,Female,No,Yes,No,69,Two year,116.0,0.0402,Low
7989-VCQOH,Male,No,Yes,Yes,18,Month-to-month,83.25,0.0401,Low
2996-XAUVF,Male,No,No,No,70,Two year,40.05,0.0399,Low
8205-VSLRB,Male,No,Yes,No,70,Two year,77.3,0.0398,Low
0257-KXZGU,Female,No,Yes,Yes,32,Month-to-month,62.45,0.0397,Low
7639-LIAYI,Male,No,No,No,52,Two year,79.75,0.0396,Low
2749-CTKAJ,Male,No,Yes,No,22,One year,20.15,0.0396,Low
9477-LGWQI,Male,No,Yes,No,70,Two year,80.15,0.0395,Low
1545-JFUML,Male,No,Yes,No,71,Two year,99.0,0.0394,Low
5485-ITNPC,Male,No,Yes,No,66,Two year,85.9,0.0393,Low
8106-GWQOK,Male,No,Yes,No,38,Two year,60.0,0.0392,Low
2589-AYCRP,Female,No,No,No,50,One year,19.75,0.0392,Low
6258-PVZWJ,Male,No,Yes,No,68,Two year,90.8,0.0392,Low
6685-GBWJZ,Male,No,Yes,No,63,One year,70.8,0.0392,Low
0608-JDVEC,Male,No,Yes,No,50,Two year,19.8,0.0391,Low
3298-QEICA,Female,No,Yes,No,23,Two year,34.6,0.039,Low
8909-BOLNL,Male,No,No,No,3,One year,21.2,0.0389,Low
3399-BMLVW,Male,No,Yes,No,51,Two year,60.5,0.0389,Low
